"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.081330735E1,-1.213300037E1,-5.111999989E0,3.188999891E0,1.354665871E1
1.081828881E1,-1.219999981E1,-5.616000175E0,3.288000107E0,1.382716160E1
1.082327038E1,-1.199899960E1,-6.191999912E0,3.260999918E0,1.389067942E1
1.082825161E1,-1.160400009E1,-6.815999985E0,3.365999937E0,1.387229720E1
1.083323292E1,-1.112199974E1,-7.487999916E0,3.667000055E0,1.390021260E1
1.083821438E1,-1.036999989E1,-8.166999817E0,3.977999926E0,1.378627096E1
1.084319569E1,-9.312999725E0,-8.847000122E0,4.407999992E0,1.358056843E1
1.084817715E1,-8.083000183E0,-9.654999733E0,4.815999985E0,1.348138597E1
1.085315844E1,-6.943999767E0,-1.042500019E1,5.331999779E0,1.361359553E1
1.085813990E1,-6.027999878E0,-1.093299961E1,6.041999817E0,1.386986030E1
1.086312116E1,-5.156000137E0,-1.130399990E1,6.660999775E0,1.409729297E1
1.086810262E1,-4.190999985E0,-1.174699974E1,7.133999825E0,1.436838325E1
1.087308393E1,-3.434000015E0,-1.217199993E1,7.572999954E0,1.474110806E1
1.087806514E1,-3.098000050E0,-1.245800018E1,7.860000134E0,1.505254048E1
1.088304660E1,-3.096999884E0,-1.265999985E1,7.834000111E0,1.520653025E1
1.088802791E1,-3.380000114E0,-1.288700008E1,7.624000072E0,1.535006674E1
1.089300935E1,-3.861999989E0,-1.311299992E1,7.344999790E0,1.551820971E1
1.089799066E1,-4.431000233E0,-1.332999992E1,6.928999901E0,1.566313189E1
1.090297211E1,-5.073999882E0,-1.357100010E1,6.426000118E0,1.584963709E1
1.090795342E1,-5.706999779E0,-1.386600018E1,5.802000046E0,1.607790446E1
1.091293488E1,-5.993000031E0,-1.433600044E1,5.360000134E0,1.643674419E1
1.091791618E1,-5.894999981E0,-1.505099964E1,5.252999783E0,1.699640026E1
1.092289741E1,-5.716000080E0,-1.576500034E1,5.086999893E0,1.752385405E1
1.092787887E1,-5.807000160E0,-1.620899963E1,4.826000214E0,1.788136455E1
1.093286020E1,-6.144999981E0,-1.631299973E1,4.670000076E0,1.804671398E1
1.093784166E1,-6.407999992E0,-1.644199944E1,4.585999966E0,1.823275089E1
1.094282298E1,-6.431000233E0,-1.681999969E1,4.335999966E0,1.852217723E1
1.094780444E1,-6.340000153E0,-1.734000015E1,4.173999786E0,1.892864183E1
1.095278575E1,-6.289000034E0,-1.780599976E1,4.223000050E0,1.935042320E1
1.095776724E1,-6.142000198E0,-1.824200058E1,4.400000095E0,1.974473987E1
1.096274855E1,-5.949999809E0,-1.877099991E1,4.409999847E0,2.017922283E1
1.096773001E1,-5.762000084E0,-1.934000015E1,4.521999836E0,2.068053997E1
1.097271132E1,-5.362999916E0,-1.978000069E1,4.796999931E0,2.104807363E1
1.097769278E1,-5.000000000E0,-1.990399933E1,5.027999878E0,2.112936279E1
1.098267400E1,-4.717999935E0,-1.979100037E1,5.356999874E0,2.103902722E1
1.098765530E1,-4.622000217E0,-1.963800049E1,5.900000095E0,2.101960871E1
1.099263677E1,-4.802999973E0,-1.954700089E1,6.597000122E0,2.118193719E1
1.099761810E1,-5.267000198E0,-1.950099945E1,7.534999847E0,2.155937136E1
1.100259955E1,-6.004000187E0,-1.949900055E1,8.684000015E0,2.217365322E1
1.100758086E1,-6.815000057E0,-1.956599998E1,9.572999954E0,2.282356040E1
1.101256236E1,-7.644999981E0,-1.951399994E1,1.019799995E1,2.330754001E1
1.101754367E1,-8.416999817E0,-1.945700073E1,1.067000008E1,2.373330287E1
1.102252489E1,-8.640000343E0,-1.955599976E1,1.083399963E1,2.396794277E1
1.102750642E1,-8.472999573E0,-1.990699959E1,1.089799976E1,2.422492009E1
1.103248764E1,-8.319999695E0,-2.034199905E1,1.100399971E1,2.457859496E1
1.103746910E1,-8.331999779E0,-2.091099930E1,1.070800018E1,2.492696090E1
1.104245041E1,-8.520000458E0,-2.155599976E1,9.947999954E0,2.522328758E1
1.104743187E1,-8.739999771E0,-2.207099915E1,9.177000046E0,2.545061746E1
1.105241318E1,-9.031000137E0,-2.243000031E1,8.501000404E0,2.563066298E1
1.105739466E1,-9.128000259E0,-2.266500092E1,7.631000042E0,2.559794556E1
1.106237597E1,-8.831999779E0,-2.284900093E1,6.571000099E0,2.536255322E1
1.106735742E1,-8.407999992E0,-2.286800003E1,5.719999790E0,2.502715099E1
1.107233873E1,-8.163999557E0,-2.260600090E1,5.151000023E0,2.458078450E1
1.107732019E1,-8.057999611E0,-2.219799995E1,4.835999966E0,2.410538229E1
1.108230144E1,-8.111000061E0,-2.180500031E1,4.892000198E0,2.377347316E1
1.108728274E1,-7.776999950E0,-2.183499908E1,5.401999950E0,2.379980077E1
1.109226420E1,-6.842999935E0,-2.212000084E1,6.105000019E0,2.394560733E1
1.109724550E1,-5.387000084E0,-2.236199951E1,6.663000107E0,2.394732475E1
1.110222696E1,-3.831000090E0,-2.229299927E1,7.276999950E0,2.376150471E1
1.110720827E1,-2.696000099E0,-2.185899925E1,7.869999886E0,2.338848356E1
1.111218975E1,-2.122999907E0,-2.105999947E1,8.421999931E0,2.278071090E1
1.111717106E1,-2.005000114E0,-2.011599922E1,8.986000061E0,2.212287611E1
1.112215252E1,-1.949000001E0,-1.937400055E1,9.637999535E0,2.172651682E1
1.112713383E1,-1.445999980E0,-1.905400085E1,1.065699959E1,2.187961391E1
1.113211529E1,-5.709999800E-1,-1.902899933E1,1.138300037E1,2.218110804E1
1.113709649E1,4.659999907E-1,-1.894199944E1,1.168400002E1,2.226055603E1
1.114207778E1,1.498000026E0,-1.876899910E1,1.171300030E1,2.217461854E1
1.114705932E1,2.336999893E0,-1.820299911E1,1.151099968E1,2.166365294E1
1.115204055E1,3.255000114E0,-1.780200005E1,1.135099983E1,2.136238349E1
1.115702201E1,4.671000004E0,-1.779700089E1,1.089700031E1,2.138448263E1
1.116200329E1,6.689000130E0,-1.802899933E1,1.020100021E1,2.176804872E1
1.116698475E1,8.880000114E0,-1.808900070E1,9.430999756E0,2.224882255E1
1.117196603E1,1.087600040E1,-1.793199921E1,8.534999847E0,2.264266333E1
1.117694749E1,1.263399982E1,-1.755699921E1,7.461999893E0,2.288116289E1
1.118192880E1,1.391899967E1,-1.699500084E1,6.515999794E0,2.291346457E1
1.118691004E1,1.461100006E1,-1.634199905E1,5.914999962E0,2.270527429E1
1.119189150E1,1.510299969E1,-1.586800003E1,5.224999905E0,2.252098241E1
1.119687281E1,1.575199986E1,-1.543200016E1,4.737999916E0,2.255483921E1
1.120185427E1,1.640399933E1,-1.477099991E1,4.467999935E0,2.252191501E1
1.120683558E1,1.682600021E1,-1.401500034E1,4.170000076E0,2.229177917E1
1.121181703E1,1.703499985E1,-1.336999989E1,3.858000040E0,2.199618788E1
1.121679834E1,1.713400078E1,-1.281799984E1,3.460999966E0,2.167610720E1
1.122177980E1,1.695700073E1,-1.235700035E1,2.832999945E0,2.117218034E1
1.122676111E1,1.683499908E1,-1.181299973E1,2.313999891E0,2.069586317E1
1.123174257E1,1.626000023E1,-1.103199959E1,2.186000109E0,1.977046329E1
1.123672392E1,1.551500034E1,-1.045100021E1,2.329999924E0,1.885119468E1
1.124170538E1,1.454100037E1,-1.014799976E1,2.555999994E0,1.791523728E1
1.124668669E1,1.314299965E1,-9.562000275E0,2.959000111E0,1.652047126E1
1.125166788E1,1.229500008E1,-9.654000282E0,3.473999977E0,1.601360122E1
1.125664934E1,1.199499989E1,-9.821999550E0,4.077000141E0,1.603039699E1
1.126163066E1,1.238599968E1,-9.939999580E0,4.894999981E0,1.661859213E1
1.126661212E1,1.335200024E1,-1.017599964E1,5.590000153E0,1.769392497E1
1.127159342E1,1.454300022E1,-1.055799961E1,5.883999825E0,1.891009427E1
1.127657490E1,1.564599991E1,-1.089400005E1,5.796000004E0,1.992661954E1
1.128155621E1,1.659900093E1,-1.099699974E1,5.495999813E0,2.065591560E1
1.128653767E1,1.763699913E1,-1.094699955E1,5.028999805E0,2.135863705E1
1.129151890E1,1.892499924E1,-1.110200024E1,4.171999931E0,2.233417983E1
1.129650020E1,2.032099915E1,-1.149600029E1,3.417000055E0,2.359612083E1
1.130148168E1,2.153300095E1,-1.197900009E1,2.793999910E0,2.479864933E1
1.130646299E1,2.211100006E1,-1.227299976E1,2.171999931E0,2.538189179E1
1.131144445E1,2.185400009E1,-1.251200008E1,1.672000051E0,2.523773069E1
1.131642575E1,2.077700043E1,-1.259700012E1,1.554999948E0,2.434720074E1
1.132140721E1,1.914800072E1,-1.249199963E1,1.560999990E0,2.291577420E1
1.132638852E1,1.760400009E1,-1.240400028E1,1.588000059E0,2.159355891E1
1.133136975E1,1.614100075E1,-1.222000027E1,1.628999949E0,2.031043950E1
1.133635121E1,1.476299953E1,-1.200599957E1,1.626000047E0,1.909801186E1
1.134133277E1,1.360900021E1,-1.190200043E1,1.580999970E0,1.814833496E1
1.134631401E1,1.278400040E1,-1.189999962E1,1.406999946E0,1.752199492E1
1.135129554E1,1.219999981E1,-1.185999966E1,1.034000039E0,1.704607706E1
1.135627680E1,1.164400005E1,-1.165499973E1,5.479999781E-1,1.648399405E1
1.136125811E1,1.086900043E1,-1.139799976E1,2.300000004E-2,1.574960628E1
1.136623957E1,1.006000042E1,-1.128400040E1,-4.629999995E-1,1.512437246E1
1.137122091E1,9.340999603E0,-1.118500042E1,-7.390000224E-1,1.459125180E1
1.137620237E1,8.734000206E0,-1.087899971E1,-5.059999824E-1,1.396035208E1
1.138118370E1,8.208999634E0,-1.054399967E1,-2.020000070E-1,1.336429602E1
1.138616516E1,7.850999832E0,-1.030399990E1,7.199999690E-2,1.295437364E1
1.139114647E1,7.501999855E0,-1.010299969E1,2.849999964E-1,1.258697062E1
1.139612792E1,7.263000011E0,-1.020600033E1,7.300000191E-1,1.254776920E1
1.140110915E1,7.668000221E0,-1.065100002E1,1.263000011E0,1.318473352E1
1.140609046E1,7.353000164E0,-1.014000034E1,1.791000009E0,1.265282180E1
1.141107193E1,6.548999786E0,-9.418000221E0,2.321000099E0,1.170363908E1
1.141605324E1,6.510000229E0,-9.657999992E0,3.562000036E0,1.217969257E1
1.142103470E1,6.823999882E0,-1.005399990E1,4.988999844E0,1.313544852E1
1.142601601E1,7.452000141E0,-1.066399956E1,5.960000038E0,1.430995434E1
1.143099747E1,7.844999790E0,-1.104599953E1,5.683000088E0,1.469199160E1
1.143597879E1,7.982999802E0,-1.113799953E1,4.892000198E0,1.455042905E1
1.144096025E1,7.848000050E0,-1.095699978E1,4.077000141E0,1.408079824E1
1.144594156E1,7.289000034E0,-1.079199982E1,3.530999899E0,1.349313684E1
1.145092301E1,6.341000080E0,-1.120800018E1,2.778000116E0,1.317364167E1
1.145590432E1,5.340000153E0,-1.219799995E1,2.641999960E0,1.357523364E1
1.146088557E1,4.690000057E0,-1.269999981E1,3.822999954E0,1.406774411E1
1.146586703E1,4.647999763E0,-1.262300014E1,4.474999905E0,1.417637678E1
1.147084857E1,4.841000080E0,-1.252600002E1,4.264999866E0,1.408993194E1
1.147582979E1,5.066999912E0,-1.248299980E1,4.131999969E0,1.409160019E1
1.148081110E1,5.243999958E0,-1.259300041E1,4.395999908E0,1.433206231E1
1.148579256E1,5.314000130E0,-1.273900032E1,5.098999977E0,1.471463650E1
1.149077389E1,5.176000118E0,-1.294099998E1,5.922999859E0,1.514405445E1
1.149575535E1,4.876999855E0,-1.319999981E1,6.789000034E0,1.562420059E1
1.150073665E1,4.461999893E0,-1.352400017E1,7.760000229E0,1.621806484E1
1.150571811E1,4.225999832E0,-1.418200016E1,8.496999741E0,1.706420838E1
1.151069942E1,3.204999924E0,-1.381799984E1,9.428999901E0,1.703276793E1
1.151568063E1,2.243999958E0,-1.359000015E1,1.024499989E1,1.716635263E1
1.152066209E1,1.710000038E0,-1.393099976E1,1.085799980E1,1.774522510E1
1.152564340E1,1.353999972E0,-1.428899956E1,1.161299992E1,1.846268104E1
1.153062486E1,1.172999978E0,-1.459700012E1,1.226500034E1,1.910179507E1
1.153560617E1,1.370000005E0,-1.509399986E1,1.269600010E1,1.977104323E1
1.154058763E1,1.934000015E0,-1.580599976E1,1.291399956E1,2.050222839E1
1.154556894E1,2.563999891E0,-1.664599991E1,1.282699966E1,2.117062419E1
1.155055040E1,2.954999924E0,-1.753499985E1,1.244799995E1,2.170624212E1
1.155553168E1,2.990999937E0,-1.844700050E1,1.168500042E1,2.204035261E1
1.156051314E1,2.730999947E0,-1.936700058E1,1.105000019E1,2.246422882E1
1.156549445E1,2.010999918E0,-2.015099907E1,1.093999958E1,2.301717782E1
1.157047588E1,8.000000119E-1,-2.080999947E1,1.085900021E1,2.348646340E1
1.157545719E1,-7.900000215E-1,-2.126700020E1,1.085099983E1,2.388835689E1
1.158043864E1,-2.403000116E0,-2.154500008E1,1.096100044E1,2.429207625E1
1.158541995E1,-3.694000006E0,-2.174900055E1,1.115299988E1,2.471950783E1
1.159040118E1,-4.587999821E0,-2.184199905E1,1.140299988E1,2.506294219E1
1.159538263E1,-5.025000095E0,-2.192300034E1,1.157800007E1,2.529661351E1
1.160036394E1,-5.027999878E0,-2.205699921E1,1.173799992E1,2.548671495E1
1.160534540E1,-5.058000088E0,-2.213100052E1,1.201099968E1,2.568323699E1
1.161032670E1,-5.525000095E0,-2.201499939E1,1.211699963E1,2.572950649E1
1.161530816E1,-6.267000198E0,-2.177700043E1,1.204500008E1,2.566310710E1
1.162028947E1,-7.019999981E0,-2.149600029E1,1.186600018E1,2.553743112E1
1.162527091E1,-7.514999866E0,-2.124500084E1,1.171599960E1,2.539862064E1
1.163025222E1,-7.682000160E0,-2.107600021E1,1.150199986E1,2.520926243E1
1.163523345E1,-7.510000229E0,-2.097299957E1,1.123400021E1,2.494934017E1
1.164021490E1,-7.035999775E0,-2.088199997E1,1.086900043E1,2.457027444E1
1.164519620E1,-6.344999790E0,-2.082299995E1,1.038700008E1,2.411941376E1
1.165017764E1,-5.729000092E0,-2.069899940E1,9.963000298E0,2.367554420E1
1.165515894E1,-5.078000069E0,-2.060400009E1,9.619000435E0,2.329884276E1
1.166014040E1,-4.556000233E0,-2.054500008E1,9.147000313E0,2.294606243E1
1.166512170E1,-4.168000221E0,-2.050900078E1,8.703000069E0,2.266569101E1
1.167010316E1,-3.819000006E0,-2.059499931E1,8.220000267E0,2.250127023E1
1.167508447E1,-3.875999928E0,-2.068899918E1,7.610000134E0,2.238236280E1
1.168006570E1,-3.947999954E0,-2.063299942E1,6.987999916E0,2.213909464E1
1.168504715E1,-4.231999874E0,-2.043600082E1,6.466000080E0,2.184832052E1
1.169002846E1,-4.754000187E0,-2.019799995E1,5.993999958E0,2.159832761E1
1.169500992E1,-5.238999844E0,-2.060899925E1,5.073999882E0,2.186146025E1
1.169999123E1,-5.624000072E0,-2.107600021E1,4.442999840E0,2.226134339E1
1.170497269E1,-5.926000118E0,-2.093000031E1,4.348000050E0,2.218304521E1
1.170995398E1,-6.563000202E0,-2.018899918E1,3.875000000E0,2.157971928E1
1.171493544E1,-7.459000111E0,-1.903400040E1,3.499000072E0,2.074060884E1
1.171991674E1,-8.543000221E0,-1.800300026E1,3.068000078E0,2.016193184E1
1.172489820E1,-9.468000412E0,-1.728499985E1,2.568000078E0,1.987483021E1
1.172987951E1,-1.014500046E1,-1.681100082E1,2.160000086E0,1.975338916E1
1.173486097E1,-1.040699959E1,-1.628899956E1,1.815000057E0,1.941472050E1
1.173984228E1,-9.861000061E0,-1.576799965E1,1.519999981E0,1.865956953E1
1.174482374E1,-8.659999847E0,-1.541499996E1,1.269999981E0,1.772655412E1
1.174980505E1,-7.105000019E0,-1.533399963E1,1.042999983E0,1.693223018E1
1.175478651E1,-5.534999847E0,-1.543700027E1,7.419999838E-1,1.641608250E1
1.175976782E1,-3.996000051E0,-1.568599987E1,5.970000029E-1,1.619799424E1
1.176474928E1,-3.028000116E0,-1.602400017E1,6.560000181E-1,1.632077517E1
1.176973051E1,-3.283999920E0,-1.618300056E1,8.889999986E-1,1.653676159E1
1.177471185E1,-4.297999859E0,-1.595100021E1,1.143000007E0,1.655939792E1
1.177969331E1,-5.473000050E0,-1.539500046E1,1.728000045E0,1.643002595E1
1.178467462E1,-6.954999924E0,-1.475000000E1,2.828999996E0,1.655106537E1
1.178965611E1,-9.022999763E0,-1.392000008E1,3.868000031E0,1.703356543E1
1.179463742E1,-1.143000031E1,-1.316399956E1,4.760000229E0,1.807189513E1
1.179961889E1,-1.397599983E1,-1.206200027E1,5.262000084E0,1.919658998E1
1.180460020E1,-1.625399971E1,-1.083600044E1,5.348999977E0,2.025396783E1
1.180958165E1,-1.788400078E1,-9.670000076E0,4.888000011E0,2.091025895E1
1.181456288E1,-1.876300049E1,-8.730999947E0,3.977999926E0,2.107379963E1
1.181954418E1,-1.901899910E1,-8.010000229E0,2.641000032E0,2.080522318E1
1.182452564E1,-1.889699936E1,-7.374000072E0,1.199000001E0,2.032018855E1
1.182950695E1,-1.851700020E1,-6.754000187E0,1.350000054E-1,1.971075950E1
1.183448841E1,-1.799500084E1,-5.942999840E0,-1.969999969E-1,1.895199492E1
1.183946974E1,-1.807500076E1,-5.008999825E0,-3.449999988E-1,1.875939116E1
1.184445120E1,-1.929700089E1,-4.256999969E0,-5.490000248E-1,1.976860372E1
1.184943251E1,-2.155699921E1,-3.492000103E0,-3.510000110E-1,2.184082142E1
1.185441399E1,-2.401300049E1,-2.621999979E0,-4.500000179E-2,2.415576746E1
1.185939530E1,-2.584099960E1,-1.891999960E0,-9.899999946E-2,2.591035942E1
1.186437676E1,-2.672999954E1,-1.347000003E0,-4.769999981E-1,2.676816792E1
1.186935806E1,-2.668400002E1,-9.559999704E-1,-1.263000011E0,2.673097383E1
1.187433952E1,-2.615699959E1,-6.560000181E-1,-2.203000069E0,2.625780213E1
1.187932084E1,-2.542399979E1,-4.320000112E-1,-3.250999928E0,2.563465213E1
1.188430230E1,-2.451600075E1,-2.680000067E-1,-4.475999832E0,2.492269430E1
1.188928361E1,-2.346500015E1,-1.899999976E-1,-5.834000111E0,2.418011351E1
1.189426508E1,-2.245599937E1,-1.129999980E-1,-6.927999973E0,2.350067787E1
1.189924639E1,-2.173299980E1,-1.070000008E-1,-7.696000099E0,2.305565325E1
1.190422785E1,-2.139500046E1,-2.210000008E-1,-8.031000137E0,2.285370536E1
1.190920917E1,-2.167499924E1,-2.949999869E-1,-8.008000374E0,2.310888762E1
1.191419040E1,-2.237100029E1,-3.680000007E-1,-7.583000183E0,2.362411839E1
1.191917187E1,-2.323500061E1,-4.580000043E-1,-6.815000057E0,2.421815937E1
1.192415318E1,-2.382299995E1,-4.709999859E-1,-5.688000202E0,2.449715318E1
1.192913464E1,-2.409199905E1,-4.300000072E-1,-4.666999817E0,2.454363880E1
1.193411595E1,-2.401799965E1,-2.860000134E-1,-3.713999987E0,2.430514141E1
1.193909741E1,-2.363100052E1,-1.679999977E-1,-2.756000042E0,2.379176214E1
1.194407872E1,-2.292300034E1,-7.199999690E-2,-1.809999943E0,2.299446082E1
1.194906020E1,-2.200399971E1,-1.099999994E-1,-9.900000095E-1,2.202653407E1
1.195404151E1,-2.094099998E1,-3.330000043E-1,-1.959999949E-1,2.094456458E1
1.195902297E1,-1.985899925E1,-6.539999843E-1,7.170000076E-1,1.988269741E1
1.196400420E1,-1.891500092E1,-9.470000267E-1,1.562000036E0,1.900299747E1
1.196898551E1,-1.795700073E1,-1.156999946E0,2.233999968E0,1.813238208E1
1.197396697E1,-1.691500092E1,-1.268000007E0,2.648000002E0,1.716790564E1
1.197894828E1,-1.579300022E1,-1.322999954E0,2.729000092E0,1.608156169E1
1.198392974E1,-1.471899986E1,-1.338000059E0,2.509999990E0,1.499130752E1
1.198891102E1,-1.372099972E1,-1.393000007E0,2.191999912E0,1.396463912E1
1.199389248E1,-1.274600029E1,-1.516000032E0,1.963000059E0,1.298507407E1
1.199887377E1,-1.174899960E1,-1.814000010E0,1.871000051E0,1.203454315E1
1.200385523E1,-1.085799980E1,-2.223999977E0,1.889000058E0,1.124324939E1
1.200883654E1,-1.023799992E1,-2.589999914E0,1.870000005E0,1.072481430E1
1.201381798E1,-1.010099983E1,-2.687999964E0,1.929000020E0,1.062904429E1
1.201879929E1,-1.026000023E1,-2.779999971E0,1.847000003E0,1.078922674E1
1.202378052E1,-1.039299965E1,-3.124000072E0,1.613999963E0,1.097172794E1
1.202876201E1,-1.060900021E1,-3.489000082E0,1.350000024E0,1.124928918E1
1.203374332E1,-1.076099968E1,-3.813999891E0,1.184000015E0,1.147813423E1
1.203872481E1,-1.093500042E1,-4.217999935E0,1.189000010E0,1.178047022E1
1.204370612E1,-1.123999977E1,-4.703999996E0,1.343000054E0,1.225841996E1
1.204868758E1,-1.157900047E1,-5.301000118E0,1.646000028E0,1.284068418E1
1.205366889E1,-1.179100037E1,-6.011000156E0,1.978999972E0,1.338193758E1
1.205865035E1,-1.172900009E1,-6.783999920E0,2.479000092E0,1.377452502E1
1.206363166E1,-1.151900005E1,-7.328999996E0,3.207999945E0,1.402472341E1
1.206861312E1,-1.131700039E1,-7.737999916E0,4.011000156E0,1.428423126E1
1.207359443E1,-1.097900009E1,-8.175999641E0,4.702000141E0,1.447391511E1
1.207857591E1,-1.044200039E1,-8.774999619E0,5.413000107E0,1.467435043E1
1.208355721E1,-1.001799965E1,-9.425999641E0,6.243999958E0,1.510620143E1
1.208853867E1,-9.689999580E0,-1.003199959E1,7.052999973E0,1.562952067E1
1.209351997E1,-9.286999702E0,-1.066800022E1,7.598000050E0,1.605565934E1
1.209850143E1,-8.784000397E0,-1.131400013E1,7.824999809E0,1.632163852E1
1.210348274E1,-8.335000038E0,-1.186200047E1,7.830999851E0,1.647737356E1
1.210846420E1,-8.199999809E0,-1.224100018E1,7.489999771E0,1.652822370E1
1.211344551E1,-8.276000023E0,-1.260400009E1,6.758999825E0,1.652383349E1
1.211842674E1,-8.293000221E0,-1.288099957E1,5.888999939E0,1.641262693E1
1.212340820E1,-8.305000305E0,-1.310599995E1,4.862999916E0,1.626004406E1
1.212838951E1,-8.203000069E0,-1.343200016E1,3.826999903E0,1.619733826E1
1.213337098E1,-7.987999916E0,-1.386900043E1,2.897000074E0,1.626499078E1
1.213835229E1,-7.692999840E0,-1.419099998E1,2.125999928E0,1.628148036E1
1.214333376E1,-7.585999966E0,-1.430200005E1,1.417999983E0,1.625131763E1
1.214831507E1,-7.481999874E0,-1.447599983E1,8.840000033E-1,1.631920186E1
1.215329652E1,-7.353000164E0,-1.483600044E1,5.299999714E-1,1.656666594E1
1.215827782E1,-7.368999958E0,-1.519799995E1,6.629999876E-1,1.690328169E1
1.216325928E1,-7.572999954E0,-1.537399960E1,1.116000056E0,1.717427285E1
1.216824059E1,-7.856999874E0,-1.544299984E1,1.605999947E0,1.740108982E1
1.217322182E1,-8.215000153E0,-1.558500004E1,1.934999943E0,1.772350638E1
1.217820328E1,-8.635999680E0,-1.589099979E1,2.115000010E0,1.820927209E1
1.218318459E1,-9.008999825E0,-1.627400017E1,2.361999989E0,1.875057874E1
1.218816605E1,-9.329999924E0,-1.669899940E1,2.719000101E0,1.932093272E1
1.219314736E1,-9.586999893E0,-1.713299942E1,3.227999926E0,1.989648762E1
1.219812883E1,-9.937000275E0,-1.758099937E1,3.759999990E0,2.054198416E1
1.220311014E1,-1.017099953E1,-1.809799957E1,4.195000172E0,2.117982168E1
1.220809160E1,-1.019299984E1,-1.856800079E1,4.723999977E0,2.170216752E1
1.221307292E1,-9.852999687E0,-1.900300026E1,5.227000237E0,2.203445378E1
1.221805438E1,-9.515000343E0,-1.932299995E1,5.847000122E0,2.231817576E1
1.222303569E1,-9.590000153E0,-1.947800064E1,6.524000168E0,2.266987406E1
1.222801717E1,-9.930000305E0,-1.948100090E1,7.234000206E0,2.303139295E1
1.223299848E1,-1.033800030E1,-1.943400002E1,7.767000198E0,2.334268405E1
1.223797995E1,-1.082699966E1,-1.956599998E1,8.140999794E0,2.379765019E1
1.224296126E1,-1.125399971E1,-1.972599983E1,8.746000290E0,2.433639455E1
1.224794272E1,-1.148200035E1,-1.970999908E1,9.689999580E0,2.478339137E1
1.225292393E1,-1.162500000E1,-1.967600060E1,1.052299976E1,2.515987179E1
1.225790547E1,-1.175500011E1,-1.991699982E1,1.109399986E1,2.565041408E1
1.226288663E1,-1.174699974E1,-2.035000038E1,1.156700039E1,2.618988386E1
1.226786794E1,-1.145499992E1,-2.074300003E1,1.226299953E1,2.668089637E1
1.227284948E1,-1.083699989E1,-2.125699997E1,1.271100044E1,2.703461016E1
