"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.115429174E1,-3.608999968E0,-2.118899918E1,2.492700005E1,3.291434183E1
1.115927297E1,-3.479000092E0,-2.001499939E1,2.439299965E1,3.174463851E1
1.116425444E1,-4.197999954E0,-1.886599922E1,2.294700050E1,3.000189931E1
1.116923575E1,-4.834000111E0,-1.787599945E1,2.098299980E1,2.798580344E1
1.117421720E1,-4.977000237E0,-1.707500076E1,1.889699936E1,2.595039050E1
1.117919851E1,-5.262000084E0,-1.626899910E1,1.754000092E1,2.449531810E1
1.118417974E1,-6.329999924E0,-1.537100029E1,1.769700050E1,2.428004069E1
1.118916120E1,-7.666999817E0,-1.439400005E1,1.901300049E1,2.504923774E1
1.119414251E1,-8.324999809E0,-1.392199993E1,2.024300003E1,2.594044630E1
1.119912397E1,-8.241000175E0,-1.409799957E1,2.171599960E1,2.717079893E1
1.120410529E1,-7.931000233E0,-1.377600002E1,2.384600067E1,2.865851862E1
1.120908652E1,-7.013000011E0,-1.244799995E1,2.580100060E1,2.949282122E1
1.121406798E1,-5.440000057E0,-1.107199955E1,2.685799980E1,2.955562430E1
1.121904928E1,-3.520999908E0,-1.026200008E1,2.707900047E1,2.917153326E1
1.122403051E1,-1.807999969E0,-9.810000420E0,2.678599930E1,2.858311968E1
1.122901197E1,-7.110000253E-1,-9.244000435E0,2.622100067E1,2.781183096E1
1.123399328E1,-3.980000019E-1,-8.397999763E0,2.585000038E1,2.718284981E1
1.123897474E1,-6.470000148E-1,-7.572000027E0,2.578899956E1,2.688542898E1
1.124395606E1,-1.103000045E0,-6.750000000E0,2.575600052E1,2.664865235E1
1.124893729E1,-1.572000027E0,-5.715000153E0,2.574099922E1,2.641460679E1
1.125391875E1,-2.112999916E0,-4.565000057E0,2.582200050E1,2.630740778E1
1.125890004E1,-3.043999910E0,-3.677000046E0,2.639200020E1,2.682021512E1
1.126388127E1,-4.767000198E0,-2.752000093E0,2.775699997E1,2.829750595E1
1.126886273E1,-5.776000023E0,-1.680999994E0,2.963599968E1,3.024037722E1
1.127384404E1,-4.973999977E0,-5.379999876E-1,3.089399910E1,3.129647424E1
1.127882550E1,-3.303999901E0,4.090000093E-1,3.147400093E1,3.164958816E1
1.128380681E1,-1.802000046E0,9.480000138E-1,3.130999947E1,3.137613703E1
1.128878804E1,-6.769999862E-1,1.036999941E0,3.025699997E1,3.028233388E1
1.129376950E1,3.070000112E-1,7.969999909E-1,2.871199989E1,2.872470010E1
1.129875082E1,1.355999947E0,6.959999800E-1,2.669000053E1,2.673348612E1
1.130373228E1,2.144999981E0,8.610000014E-1,2.450399971E1,2.461276798E1
1.130871351E1,2.466000080E0,1.121000051E0,2.231800079E1,2.248179168E1
1.131369482E1,2.384999990E0,1.450000048E0,2.026799965E1,2.045928970E1
1.131867628E1,1.996000051E0,1.616999984E0,1.890200043E1,1.907575229E1
1.132365761E1,1.312999964E0,1.725999951E0,1.840800095E1,1.853530533E1
1.132863907E1,7.039999962E-1,1.845000029E0,1.851499939E1,1.862001191E1
1.133362032E1,2.569999993E-1,1.593000054E0,1.872200012E1,1.879140726E1
1.133860162E1,-4.600000009E-2,1.052000046E0,1.905100060E1,1.908007976E1
1.134358308E1,-1.319999993E-1,5.099999905E-1,1.939100075E1,1.939815543E1
1.134856437E1,1.089999974E-1,9.700000286E-2,1.947500038E1,1.947554697E1
1.135354583E1,5.740000010E-1,-2.049999982E-1,1.946299934E1,1.947254078E1
1.135852706E1,9.549999833E-1,-5.370000005E-1,1.949300003E1,1.952376614E1
1.136350838E1,8.880000114E-1,-8.470000029E-1,1.925200081E1,1.929107276E1
1.136848984E1,1.003000021E0,-1.680999994E0,1.933300018E1,1.943184670E1
1.137347113E1,1.700000018E-1,-2.168999910E0,2.080299950E1,2.091645880E1
1.137845236E1,1.280000061E-1,-2.941999912E0,2.322200012E1,2.340796952E1
1.138343383E1,-9.599999785E-1,-2.694999933E0,2.178000069E1,2.196709026E1
1.138841514E1,-1.444000006E0,-2.648999929E0,2.145800018E1,2.166905878E1
1.139339637E1,-1.672999978E0,-2.878000021E0,2.228899956E1,2.253622227E1
1.139837791E1,-1.799000025E0,-3.430000067E0,2.258499908E1,2.291470020E1
1.140335914E1,-1.945000052E0,-4.401000023E0,2.195999908E1,2.248095608E1
1.140834060E1,-1.975000024E0,-5.758999825E0,2.253800011E1,2.334583802E1
1.141332188E1,-1.991000056E0,-6.893000126E0,2.329800034E1,2.437774296E1
1.141830311E1,-2.299999952E0,-7.584000111E0,2.362899971E1,2.492261392E1
1.142328457E1,-2.862999916E0,-8.286999702E0,2.325000000E1,2.484821186E1
1.142826586E1,-3.372999907E0,-9.173000336E0,2.205699921E1,2.412534513E1
1.143324732E1,-3.667000055E0,-1.012100029E1,2.059700012E1,2.324043783E1
1.143822855E1,-4.059999943E0,-1.102999973E1,1.900200081E1,2.234324346E1
1.144320986E1,-4.525000095E0,-1.185400009E1,1.750200081E1,2.161742298E1
1.144819132E1,-5.011000156E0,-1.242300034E1,1.630800056E1,2.110431099E1
1.145317263E1,-5.603000164E0,-1.272799969E1,1.556599998E1,2.087333089E1
1.145815411E1,-6.393000126E0,-1.288000011E1,1.525300026E1,2.096232025E1
1.146313534E1,-7.368999958E0,-1.306599998E1,1.507900047E1,2.126966787E1
1.146811664E1,-8.076999664E0,-1.359399986E1,1.490100002E1,2.172727681E1
1.147309812E1,-7.965000153E0,-1.444499969E1,1.458699989E1,2.201998659E1
1.147807943E1,-7.297999859E0,-1.553600025E1,1.391100025E1,2.209398185E1
1.148306089E1,-6.965000153E0,-1.638699913E1,1.353499985E1,2.236607226E1
1.148804211E1,-7.243000031E0,-1.672800064E1,1.354500008E1,2.271021977E1
1.149302342E1,-7.552000046E0,-1.706599998E1,1.364200020E1,2.311677377E1
1.149800488E1,-7.397999763E0,-1.784000015E1,1.351299953E1,2.357110864E1
1.150298611E1,-7.157999992E0,-1.886899948E1,1.323700047E1,2.413491841E1
1.150796765E1,-7.315999985E0,-1.981100082E1,1.273700047E1,2.466233546E1
1.151294888E1,-8.142000198E0,-2.099099922E1,1.165600014E1,2.535303837E1
1.151793016E1,-8.925999641E0,-2.218600082E1,1.034700012E1,2.605671725E1
1.152291139E1,-9.125000000E0,-2.269400024E1,9.020999908E0,2.607032243E1
1.152789285E1,-8.925999641E0,-2.270999908E1,7.522999763E0,2.553454627E1
1.153287416E1,-8.579999924E0,-2.263899994E1,6.092999935E0,2.496528320E1
1.153785562E1,-7.969999790E0,-2.285099983E1,4.951000214E0,2.470225684E1
1.154283693E1,-6.848000050E0,-2.345700073E1,3.812000036E0,2.473170702E1
1.154781816E1,-5.427000046E0,-2.407900047E1,2.634000063E0,2.482314544E1
1.155279962E1,-4.212999821E0,-2.408699989E1,1.712000012E0,2.451252487E1
1.155778090E1,-3.414000034E0,-2.340800095E1,1.222000003E0,2.368719461E1
1.156276236E1,-3.151000023E0,-2.216799927E1,7.509999871E-1,2.240341478E1
1.156774367E1,-3.229000092E0,-2.093099976E1,5.609999895E-1,2.118603109E1
1.157272492E1,-3.572000027E0,-2.013199997E1,8.830000162E-1,2.046549037E1
1.157770638E1,-4.201000214E0,-1.953000069E1,1.575000048E0,2.003871140E1
1.158268772E1,-4.922999859E0,-1.904599953E1,2.661000013E0,1.985111953E1
1.158766918E1,-5.184999943E0,-1.880800056E1,3.556999922E0,1.983122180E1
1.159265049E1,-4.897999763E0,-1.893099976E1,4.169000149E0,1.999384194E1
1.159763174E1,-4.344999790E0,-1.920499992E1,4.539000034E0,2.020677031E1
1.160261320E1,-3.756999969E0,-1.922500038E1,4.736000061E0,2.015304903E1
1.160759451E1,-2.897000074E0,-1.912899971E1,4.697999954E0,1.990935566E1
1.161257575E1,-1.990000010E0,-1.906100082E1,4.203999996E0,1.962028207E1
1.161755729E1,-1.356999993E0,-1.898900032E1,3.713999987E0,1.939632383E1
1.162253851E1,-1.141000032E0,-1.873299980E1,3.335999966E0,1.906190070E1
1.162751997E1,-9.909999967E-1,-1.809799957E1,3.012000084E0,1.837367176E1
1.163250128E1,-6.179999709E-1,-1.753899956E1,2.888000011E0,1.778592065E1
1.163748252E1,-1.410000026E-1,-1.719300079E1,2.964999914E0,1.744736031E1
1.164246398E1,2.169999927E-1,-1.711199951E1,3.038000107E0,1.738093959E1
1.164744529E1,2.460000068E-1,-1.713400078E1,3.065000057E0,1.740772024E1
1.165242677E1,-1.030000001E-1,-1.709099960E1,3.075999975E0,1.736590488E1
1.165740808E1,-6.549999714E-1,-1.690900040E1,2.953000069E0,1.717741333E1
1.166238929E1,-1.014000058E0,-1.668300056E1,2.615000010E0,1.691711941E1
1.166737075E1,-1.133000016E0,-1.650900078E1,2.394000053E0,1.672010861E1
1.167235206E1,-9.789999723E-1,-1.632699966E1,2.355999947E0,1.652513524E1
1.167733350E1,-6.359999776E-1,-1.604100037E1,2.342999935E0,1.622368138E1
1.168231473E1,-3.650000095E-1,-1.579500008E1,2.181999922E0,1.594918105E1
1.168729604E1,-3.039999902E-1,-1.557400036E1,1.735000014E0,1.567329347E1
1.169227750E1,-3.400000036E-1,-1.538500023E1,1.029000044E0,1.542312138E1
1.169725881E1,-4.480000138E-1,-1.514999962E1,1.340000033E-1,1.515721440E1
1.170224026E1,-6.050000191E-1,-1.486200047E1,-7.630000114E-1,1.489386625E1
1.170722149E1,-8.579999804E-1,-1.460499954E1,-1.718000054E0,1.473070602E1
1.171220280E1,-1.133999944E0,-1.439000034E1,-2.618999958E0,1.467028379E1
1.171718426E1,-1.325999975E0,-1.406200027E1,-3.490000010E0,1.454916588E1
1.172216558E1,-1.355999947E0,-1.368299961E1,-4.229000092E0,1.438567537E1
1.172714706E1,-1.256999969E0,-1.331000042E1,-4.932000160E0,1.424993985E1
1.173212829E1,-1.065000057E0,-1.294600010E1,-5.478000164E0,1.409757531E1
1.173710960E1,-8.349999785E-1,-1.265699959E1,-5.902999878E0,1.399079237E1
1.174209106E1,-5.249999762E-1,-1.245499992E1,-6.315000057E0,1.397432910E1
1.174707237E1,-2.349999994E-1,-1.234799957E1,-6.739999771E0,1.406968071E1
1.175205358E1,1.999999955E-2,-1.225800037E1,-7.116000175E0,1.417379383E1
1.175703504E1,2.119999975E-1,-1.218099976E1,-7.388999939E0,1.424847427E1
1.176201635E1,3.790000081E-1,-1.213799953E1,-7.793000221E0,1.442932868E1
1.176699781E1,5.899999738E-1,-1.212699986E1,-8.324999809E0,1.472133986E1
1.177197912E1,8.640000224E-1,-1.221199989E1,-8.925999641E0,1.515100350E1
1.177696036E1,1.120000005E0,-1.243700027E1,-9.644000053E0,1.577783613E1
1.178194182E1,1.256000042E0,-1.275000000E1,-1.062399960E1,1.664359948E1
1.178692313E1,1.355000019E0,-1.288000011E1,-1.172599983E1,1.747081853E1
1.179190457E1,1.452000022E0,-1.282299995E1,-1.291499996E1,1.825746028E1
1.179688580E1,1.552000046E0,-1.263799953E1,-1.405200005E1,1.896276461E1
1.180186711E1,1.705999970E0,-1.234700012E1,-1.493400002E1,1.945207455E1
1.180684856E1,1.847000003E0,-1.213099957E1,-1.524800014E1,1.957227805E1
1.181182987E1,2.091000080E0,-1.215200043E1,-1.555099964E1,1.984633431E1
1.181681133E1,1.800999999E0,-1.259599972E1,-1.173299980E1,1.730797776E1
1.182179255E1,2.358000040E0,-1.315900040E1,-1.533100033E1,2.034106749E1
1.182677386E1,3.250999928E0,-1.310200024E1,-1.625900078E1,2.113259371E1
1.183175532E1,3.496999979E0,-1.286499977E1,-1.577499962E1,2.065400302E1
1.183673664E1,3.529000044E0,-1.282999992E1,-1.526599979E1,2.025125895E1
1.184171810E1,3.502000093E0,-1.322599983E1,-1.442500019E1,1.988144126E1
1.184669933E1,3.316999912E0,-1.402900028E1,-1.308199978E1,1.946674229E1
1.185168063E1,3.072000027E0,-1.489500046E1,-1.136999989E1,1.898881566E1
1.185666209E1,2.848000050E0,-1.542899990E1,-1.001399994E1,1.861304212E1
1.186164339E1,2.523999929E0,-1.575000000E1,-8.932000160E0,1.828151259E1
1.186662485E1,2.062999964E0,-1.597700024E1,-8.269000053E0,1.810792278E1
1.187160608E1,1.648000002E0,-1.631500053E1,-7.405000210E0,1.799247550E1
1.187658738E1,1.208999991E0,-1.672500038E1,-6.465000153E0,1.797174298E1
1.188156884E1,7.350000143E-1,-1.725699997E1,-5.530000210E0,1.813629442E1
1.188655008E1,2.669999897E-1,-1.788400078E1,-4.695000172E0,1.849193877E1
1.189153140E1,-2.300000042E-1,-1.855999947E1,-4.089000225E0,1.900648318E1
1.189651286E1,-8.090000153E-1,-1.926700020E1,-3.651999950E0,1.962673894E1
1.190149418E1,-1.435999990E0,-1.990999985E1,-3.308000088E0,2.023395795E1
1.190647541E1,-2.132999897E0,-2.052099991E1,-3.132999897E0,2.086808123E1
1.191145687E1,-2.894999981E0,-2.117000008E1,-3.015000105E0,2.157869676E1
1.191643818E1,-3.588000059E0,-2.184799957E1,-2.835999966E0,2.232155294E1
1.192141964E1,-4.269999981E0,-2.255699921E1,-2.707000017E0,2.311663821E1
1.192640095E1,-4.887000084E0,-2.333300018E1,-2.575999975E0,2.397806171E1
1.193138218E1,-5.396999836E0,-2.424099922E1,-2.479000092E0,2.495794647E1
1.193636364E1,-5.763999939E0,-2.525499916E1,-2.404999971E0,2.601581640E1
1.194134494E1,-6.045000076E0,-2.629700089E1,-2.173000097E0,2.707020892E1
1.194632640E1,-6.229000092E0,-2.744700050E1,-1.840999961E0,2.820509811E1
1.195130771E1,-6.296000004E0,-2.879299927E1,-1.347000003E0,2.950408161E1
1.195628893E1,-6.383999825E0,-3.052099991E1,-1.129999995E0,3.120198374E1
1.196127039E1,-6.392000198E0,-3.241699982E1,-1.855999947E0,3.309326638E1
1.196625170E1,-6.289000034E0,-3.403499985E1,-2.509999871E-1,3.461207502E1
1.197123317E1,-5.979000092E0,-3.542900085E1,1.144000053E0,3.594817492E1
1.197621448E1,-5.328000069E0,-3.682799911E1,9.399999976E-1,3.722328174E1
1.198119571E1,-4.973000050E0,-3.823099899E1,2.736000061E0,3.865004152E1
1.198617717E1,-4.754000187E0,-3.947299957E1,3.658999920E0,3.992626320E1
1.199115848E1,-4.472000122E0,-4.070500183E1,4.165999889E0,4.116128660E1
1.199613970E1,-4.234000206E0,-4.120800018E1,5.781000137E0,4.182637923E1
1.200112116E1,-4.290999889E0,-4.062200165E1,8.725000381E0,4.176943056E1
1.200610247E1,-3.667000055E0,-3.911299896E1,1.155599976E1,4.094892804E1
1.201108393E1,-3.270999908E0,-3.740599823E1,1.525300026E1,4.052853514E1
1.201606517E1,-2.802000046E0,-3.641699982E1,1.867399979E1,4.102154736E1
1.202104647E1,-2.234999895E0,-3.520999908E1,2.140500069E1,4.126637026E1
1.202602793E1,-2.003999949E0,-3.335900116E1,2.337500000E1,4.078271201E1
1.203100924E1,-2.404999971E0,-3.112999916E1,2.439599991E1,3.962354962E1
1.203599070E1,-3.930999994E0,-2.838199997E1,2.470599937E1,3.783354449E1
1.204097194E1,-6.124000072E0,-2.483399963E1,2.454700089E1,3.545118005E1
1.204595324E1,-7.776000023E0,-2.127700043E1,2.448600006E1,3.335777454E1
1.205093470E1,-8.583999634E0,-1.854599953E1,2.485899925E1,3.218087929E1
1.205591601E1,-9.241000175E0,-1.676300049E1,2.581800079E1,3.213974851E1
1.206089748E1,-9.663000107E0,-1.514700031E1,2.704000092E1,3.246485544E1
1.206587871E1,-8.765999794E0,-1.364599991E1,2.791200066E1,3.228212890E1
1.207086002E1,-6.596000195E0,-1.282400036E1,2.775600052E1,3.127871111E1
1.207584150E1,-4.086999893E0,-1.227499962E1,2.631999969E1,2.932782924E1
1.208082280E1,-2.141999960E0,-1.139599991E1,2.409799957E1,2.674267304E1
1.208580426E1,-5.889999866E-1,-1.061400032E1,2.127499962E1,2.378296728E1
1.209078552E1,4.189999998E-1,-1.001500034E1,1.831999969E1,2.088296391E1
1.209576683E1,3.899999857E-1,-9.284000397E0,1.555500031E1,1.811912795E1
1.210074828E1,-4.740000069E-1,-8.680999756E0,1.345699978E1,1.602108847E1
1.210572959E1,-2.292000055E0,-8.810000420E0,1.213199997E1,1.516755732E1
1.211071105E1,-5.580999851E0,-9.010999680E0,1.257400036E1,1.644539934E1
1.211569230E1,-8.963000298E0,-8.220999718E0,1.484000015E1,1.918712629E1
1.212067361E1,-1.037899971E1,-7.059999943E0,1.727099991E1,2.135075343E1
1.212565507E1,-9.388999939E0,-6.307000160E0,1.914100075E1,2.223307177E1
1.213063638E1,-7.143000126E0,-6.224999905E0,2.036899948E1,2.246484397E1
1.213561784E1,-4.824999809E0,-6.396999836E0,2.104299927E1,2.251688363E1
1.214059906E1,-2.855999947E0,-6.340000153E0,2.123299980E1,2.234261888E1
1.214558037E1,-1.440999985E0,-5.875999928E0,2.110899925E1,2.195890948E1
1.215056183E1,-2.939999998E-1,-4.927999973E0,2.095800018E1,2.153159055E1
1.215554307E1,3.930000067E-1,-4.014999866E0,2.048699951E1,2.088041719E1
1.216052461E1,4.189999998E-1,-3.618000031E0,1.990099907E1,2.023154095E1
1.216550584E1,-4.699999839E-2,-3.691999912E0,1.968199921E1,2.002533808E1
1.217048716E1,-7.680000067E-1,-3.733999968E0,1.936100006E1,1.973273684E1
1.217546839E1,-1.511000037E0,-3.595999956E0,1.876300049E1,1.916414684E1
1.218044983E1,-2.085000038E0,-3.197999954E0,1.794899940E1,1.835050431E1
1.218543114E1,-2.500000000E0,-2.746999979E0,1.704800034E1,1.744793181E1
1.219041260E1,-2.878999949E0,-2.342999935E0,1.680800056E1,1.721299429E1
1.219539391E1,-3.217999935E0,-1.746999979E0,1.725600052E1,1.764021220E1
1.220037514E1,-2.923000097E0,-1.547000051E0,1.782799911E1,1.813214524E1
1.220535660E1,-1.712000012E0,-1.881999969E0,1.820599937E1,1.838290731E1
1.221033791E1,-1.490000039E-1,-2.256000042E0,1.862400055E1,1.876073382E1
1.221531937E1,1.222000003E0,-2.015000105E0,1.891200066E1,1.905826011E1
1.222030069E1,2.115999937E0,-1.444000006E0,1.884600067E1,1.901931474E1
1.222528192E1,2.480000019E0,-7.770000100E-1,1.863899994E1,1.881931050E1
1.223026338E1,2.433000088E0,-1.700000018E-1,1.855900002E1,1.871857022E1
1.223524468E1,2.262000084E0,1.819999963E-1,1.885600090E1,1.899206514E1
1.224022614E1,2.312000036E0,2.720000148E-1,1.949200058E1,1.963052253E1
1.224520737E1,2.752000093E0,1.720000058E-1,2.023500061E1,2.042200622E1
1.225018867E1,3.510999918E0,8.299999684E-2,2.099399948E1,2.128572347E1
1.225517013E1,4.228000164E0,-4.100000113E-2,2.188100052E1,2.228577686E1
1.226015144E1,4.886000156E0,-4.620000124E-1,2.241900063E1,2.294990263E1
1.226513268E1,4.971000195E0,-1.175999999E0,2.287999916E1,2.344329713E1
1.227011414E1,5.296999931E0,-2.062000036E0,2.416300011E1,2.482258300E1
1.227509547E1,5.592000008E0,-2.806999922E0,2.422699928E1,2.502193452E1
1.228007693E1,5.650000095E0,-3.464999914E0,2.346999931E1,2.438789850E1
1.228505824E1,4.820000172E0,-3.963999987E0,2.312999916E1,2.395709830E1
1.229003948E1,4.157000065E0,-4.414999962E0,2.226300049E1,2.307409944E1
1.229502094E1,2.720999956E0,-4.248000145E0,1.975600052E1,2.038992159E1
1.230000226E1,1.873999953E0,-4.530000210E0,1.910899925E1,1.972781362E1
1.230498372E1,1.009999990E0,-5.079999924E0,1.918799973E1,1.987475365E1
1.230996503E1,2.960000038E-1,-5.711999893E0,1.883799934E1,1.968717293E1
1.231494628E1,-3.829999864E-1,-6.171999931E0,1.835700035E1,1.937058941E1
1.231992774E1,-1.164000034E0,-6.296000004E0,1.823699951E1,1.932828661E1
1.232490904E1,-1.863000035E0,-6.203000069E0,1.863999939E1,1.973315880E1
1.232989049E1,-2.144000053E0,-6.303999901E0,1.906399918E1,2.019339535E1
1.233487180E1,-2.049000025E0,-6.765999794E0,1.959300041E1,2.082937396E1
1.233985304E1,-1.949000001E0,-7.501999855E0,2.005299950E1,2.149886954E1
1.234483449E1,-1.942999959E0,-8.081000328E0,2.039100075E1,2.201978035E1
1.234981580E1,-2.209000111E0,-8.772999763E0,2.071800041E1,2.260709507E1
1.235479726E1,-2.680000067E0,-9.987000465E0,2.098299980E1,2.339249579E1
1.235977850E1,-3.105000019E0,-1.171399975E1,2.125000000E1,2.446265143E1
1.236475980E1,-3.611999989E0,-1.349600029E1,2.147599983E1,2.562044372E1
1.236974125E1,-4.541999817E0,-1.492099953E1,2.158200073E1,2.662796922E1
1.237472256E1,-6.290999889E0,-1.615900040E1,2.132200050E1,2.748304348E1
1.237970401E1,-8.968999863E0,-1.735899925E1,2.084600067E1,2.857155154E1
1.238468524E1,-1.125699997E1,-1.802599907E1,2.070100021E1,2.966796421E1
1.238966655E1,-1.278299999E1,-1.827899933E1,2.013199997E1,3.004703526E1
1.239464800E1,-1.365699959E1,-1.856299973E1,1.900000000E1,2.986801963E1
1.239962931E1,-1.363000011E1,-1.923500061E1,1.696899986E1,2.904667120E1
1.240461054E1,-1.298200035E1,-2.003800011E1,1.433899975E1,2.785068572E1
1.240959200E1,-1.244299984E1,-2.040900040E1,1.193700027E1,2.671792503E1
1.241457331E1,-1.155099964E1,-2.037100029E1,1.002299976E1,2.547280451E1
1.241955478E1,-1.010000038E1,-2.020299911E1,8.192999840E0,2.402699372E1
1.242453609E1,-8.449000359E0,-2.006999969E1,6.414999962E0,2.270116119E1
1.242951732E1,-7.034999847E0,-2.002400017E1,4.872000217E0,2.177586259E1
1.243449876E1,-6.052000046E0,-2.010799980E1,3.706000090E0,2.132352685E1
1.243948007E1,-5.564000130E0,-1.993000031E1,2.818000078E0,2.088310643E1
1.244446153E1,-5.407000065E0,-1.953100014E1,2.165999889E0,2.038104932E1
1.244944283E1,-5.427999973E0,-1.910400009E1,1.955000043E0,1.995615264E1
1.245442406E1,-5.559000015E0,-1.875900078E1,2.325000048E0,1.970300019E1
1.245940553E1,-5.644000053E0,-1.853199959E1,2.838999987E0,1.957931731E1
1.246438684E1,-5.482999802E0,-1.851700020E1,3.062999964E0,1.955312128E1
1.246936830E1,-5.057000160E0,-1.869499969E1,3.168999910E0,1.962444457E1
1.247434960E1,-4.788000107E0,-1.892399979E1,3.316999912E0,1.980013135E1
1.247933083E1,-4.864999771E0,-1.908600044E1,3.513000011E0,2.000711885E1
1.248431226E1,-5.085999966E0,-1.911499977E1,3.963999987E0,2.017334647E1
1.248929357E1,-5.217999935E0,-1.906999969E1,4.591000080E0,2.029703657E1
1.249427501E1,-5.250000000E0,-1.911499977E1,5.248000145E0,2.050578508E1
1.249925632E1,-5.323999882E0,-1.918499947E1,5.558000088E0,2.067124922E1
1.250423756E1,-5.486999989E0,-1.948699951E1,5.626999855E0,2.101222135E1
1.250921900E1,-5.770999908E0,-1.992499924E1,5.665999889E0,2.150380407E1
1.251420031E1,-6.256000042E0,-2.033300018E1,5.477000237E0,2.196738411E1
1.251918177E1,-6.959000111E0,-2.088800049E1,5.032999992E0,2.258467037E1
1.252416308E1,-7.421000004E0,-2.123100090E1,4.664000034E0,2.296909960E1
1.252914431E1,-7.030000210E0,-2.120899963E1,4.584000111E0,2.280911277E1
1.253412576E1,-5.739999771E0,-2.111800003E1,4.584000111E0,2.235912744E1
1.253910707E1,-4.031000137E0,-2.112999916E1,4.407000065E0,2.195785682E1
1.254408830E1,-2.569999933E0,-2.110799980E1,3.885999918E0,2.161604845E1
1.254906975E1,-1.735000014E0,-2.078199959E1,3.167000055E0,2.109340232E1
1.255405106E1,-1.424000025E0,-2.012100029E1,2.482000113E0,2.032345328E1
1.255903251E1,-1.215000033E0,-1.948100090E1,2.096999884E0,1.963117494E1
1.256401382E1,-9.499999881E-1,-1.919300079E1,1.995000005E0,1.931977755E1
1.256899505E1,-8.339999914E-1,-1.909600067E1,2.085000038E0,1.922758494E1
1.257397653E1,-9.850000143E-1,-1.890699959E1,2.108000040E0,1.904963314E1
1.257895784E1,-1.348999977E0,-1.842000008E1,2.069999933E0,1.858496983E1
1.258393930E1,-1.610000014E0,-1.780500031E1,1.838999987E0,1.797197977E1
1.258892063E1,-1.542000055E0,-1.723100090E1,1.608999968E0,1.737452264E1
1.259390209E1,-1.218999982E0,-1.684000015E1,1.379999995E0,1.694036499E1
1.259888333E1,-1.029999971E0,-1.626000023E1,1.266999960E0,1.634178069E1
1.260386463E1,-5.580000281E-1,-1.605900002E1,1.062999964E0,1.610381366E1
1.260884587E1,3.599999845E-2,-1.602599907E1,9.169999957E-1,1.605225315E1
1.261382741E1,5.849999785E-1,-1.604000092E1,4.909999967E-1,1.605817347E1
1.261880865E1,9.589999914E-1,-1.594999981E1,-1.949999928E-1,1.597999374E1
